X,Y,Unique Squirrel ID,Shift,Date,Age
-73.97,40.77,9F-PM-1014-08,PM,2018-10-14,Adult
-73.96,40.78,22G-PM-1018-02,PM,2018-10-18,Adult
-73.97,40.77,9H-PM-1018-03,PM,2018-10-18,Adult
-73.96,40.80,40D-AM-1013-04,AM,2018-10-13,Adult
-73.95,40.79,34I-AM-1012-02,AM,2018-10-12,Adult
-73.97,40.78,11B-PM-1014-06,PM,2018-10-14,Adult
-73.97,40.78,14D-PM-1019-05,PM,2018-10-19,Adult
-73.97,40.78,12D-PM-1014-01,PM,2018-10-14,Adult
-73.98,40.77,1A-PM-1014-03,PM,2018-10-14,Adult
-73.96,40.79,33E-AM-1014-08,AM,2018-10-14,Adult
-73.96,40.79,32F-AM-1012-07,AM,2018-10-12,Adult
-73.97,40.78,15G-AM-1008-01,AM,2018-10-08,Adult
-73.97,40.78,13D-AM-1014-04,AM,2018-10-14,Adult
-73.96,40.80,38D-PM-1006-04,PM,2018-10-06,Adult
-73.96,40.79,31D-AM-1014-05,AM,2018-10-14,Juvenile
-73.96,40.79,33B-PM-1010-04,PM,2018-10-10,Adult
-73.95,40.80,40F-PM-1006-03,PM,2018-10-06,Adult
-73.97,40.78,21A-AM-1019-05,AM,2018-10-19,Adult
-73.98,40.77,9A-AM-1013-03,AM,2018-10-13,Juvenile
-73.98,40.77,1D-AM-1006-07,AM,2018-10-06,Adult
-73.97,40.77,2I-PM-1006-01,PM,2018-10-06,Adult
-73.97,40.77,3G-PM-1013-02,PM,2018-10-13,Adult
-73.95,40.80,42E-PM-1012-03,PM,2018-10-12,Adult
-73.97,40.77,3H-PM-1014-01,PM,2018-10-14,Adult
-73.97,40.78,17G-PM-1017-03,PM,2018-10-17,Adult
-73.96,40.79,35A-PM-1013-02,PM,2018-10-13,Adult
-73.97,40.79,28A-AM-1014-01,AM,2018-10-14,Adult
-73.97,40.79,24A-PM-1007-05,PM,2018-10-07,Juvenile
-73.96,40.78,18I-PM-1007-06,PM,2018-10-07,Adult
-73.97,40.78,17B-AM-1010-03,AM,2018-10-10,Adult
-73.96,40.80,42C-PM-1013-03,PM,2018-10-13,Adult
-73.97,40.78,15D-PM-1017-05,PM,2018-10-17,Adult
-73.96,40.79,30B-PM-1019-06,PM,2018-10-19,Adult
-73.95,40.79,34I-PM-1010-07,PM,2018-10-10,Adult
-73.97,40.78,17F-AM-1007-06,AM,2018-10-07,Juvenile
-73.97,40.78,19B-PM-1018-03,PM,2018-10-18,Adult
-73.97,40.77,10G-PM-1017-03,PM,2018-10-17,Adult
-73.96,40.79,36F-AM-1017-05,AM,2018-10-17,Adult
-73.97,40.78,20B-PM-1013-07,PM,2018-10-13,Adult
-73.95,40.79,38I-PM-1014-02,PM,2018-10-14,Adult
-73.96,40.79,30I-PM-1006-05,PM,2018-10-06,Adult
-73.97,40.79,30A-PM-1020-01,PM,2018-10-20,Adult
-73.95,40.80,42E-PM-1012-01,PM,2018-10-12,Adult
-73.96,40.79,35F-PM-1012-03,PM,2018-10-12,Adult
-73.97,40.78,16F-AM-1008-03,AM,2018-10-08,Adult
-73.97,40.77,8I-PM-1013-04,PM,2018-10-13,Adult
-73.96,40.80,38A-PM-1013-02,PM,2018-10-13,Adult
-73.97,40.78,15D-AM-1007-04,AM,2018-10-07,Adult
-73.97,40.78,12A-AM-1008-02,AM,2018-10-08,Adult
-73.97,40.78,16C-AM-1014-03,AM,2018-10-14,Adult
-73.98,40.77,5C-PM-1010-02,PM,2018-10-10,Adult
-73.97,40.77,10G-AM-1006-11,AM,2018-10-06,Juvenile
-73.97,40.78,16E-PM-1018-08,PM,2018-10-18,Adult
-73.96,40.79,30B-AM-1007-07,AM,2018-10-07,Adult
-73.96,40.79,35E-PM-1006-04,PM,2018-10-06,Adult
-73.96,40.80,37B-PM-1013-03,PM,2018-10-13,Adult
-73.98,40.77,1D-AM-1006-04,AM,2018-10-06,Adult
-73.96,40.79,35A-AM-1014-07,AM,2018-10-14,Adult
-73.97,40.78,14A-AM-1014-01,AM,2018-10-14,Adult
-73.98,40.77,1B-AM-1012-05,AM,2018-10-12,Adult
-73.98,40.77,4C-PM-1010-05,PM,2018-10-10,Adult
-73.97,40.78,14D-AM-1014-02,AM,2018-10-14,Adult
-73.97,40.77,10C-PM-1013-03,PM,2018-10-13,Adult
-73.96,40.79,30A-PM-1020-03,PM,2018-10-20,Adult
-73.97,40.79,24A-PM-1007-01,PM,2018-10-07,Adult
-73.97,40.78,16H-PM-1014-02,PM,2018-10-14,Adult
-73.96,40.79,32F-AM-1012-04,AM,2018-10-12,Adult
-73.97,40.78,19G-PM-1017-01,PM,2018-10-17,Adult
-73.97,40.78,17G-PM-1017-01,PM,2018-10-17,Adult
-73.98,40.77,2B-AM-1010-01,AM,2018-10-10,Juvenile
-73.96,40.80,38A-AM-1019-03,AM,2018-10-19,Adult
-73.96,40.79,32F-PM-1008-01,PM,2018-10-08,Adult
-73.96,40.78,21G-AM-1014-01,AM,2018-10-14,Adult
-73.97,40.77,2H-PM-1006-03,PM,2018-10-06,Adult
-73.97,40.78,14E-PM-1017-01,PM,2018-10-17,Juvenile
-73.97,40.78,14E-AM-1008-13,AM,2018-10-08,Adult
-73.96,40.79,32E-AM-1007-09,AM,2018-10-07,Adult
-73.97,40.77,9E-PM-1014-03,PM,2018-10-14,Adult
-73.97,40.78,17E-PM-1018-01,PM,2018-10-18,Adult
-73.96,40.79,32D-AM-1013-02,AM,2018-10-13,Adult
-73.96,40.80,38E-AM-1010-03,AM,2018-10-10,Adult
-73.98,40.77,2F-PM-1014-04,PM,2018-10-14,Adult
-73.97,40.78,15D-PM-1017-03,PM,2018-10-17,Adult
-73.97,40.78,18C-AM-1018-01,AM,2018-10-18,Adult
-73.98,40.77,6D-PM-1020-05,PM,2018-10-20,Adult
-73.97,40.78,16F-PM-1013-03,PM,2018-10-13,Juvenile
-73.97,40.77,8D-PM-1007-04,PM,2018-10-07,Adult
-73.96,40.79,35B-PM-1013-01,PM,2018-10-13,Juvenile
-73.96,40.79,33D-AM-1017-05,AM,2018-10-17,Adult
-73.97,40.77,3I-AM-1010-02,AM,2018-10-10,Adult
-73.96,40.78,19G-PM-1017-02,PM,2018-10-17,Adult
-73.98,40.77,1C-PM-1013-03,PM,2018-10-13,Adult
-73.97,40.78,15E-PM-1008-10,PM,2018-10-08,Adult
-73.96,40.80,38A-AM-1019-04,AM,2018-10-19,Adult
-73.98,40.77,3B-PM-1007-06,PM,2018-10-07,Juvenile
-73.96,40.79,33D-PM-1006-01,PM,2018-10-06,
-73.96,40.80,37B-PM-1013-01,PM,2018-10-13,Adult
-73.98,40.77,9B-AM-1010-06,AM,2018-10-10,Juvenile
-73.97,40.78,20F-PM-1007-04,PM,2018-10-07,Juvenile
-73.95,40.79,33I-AM-1008-01,AM,2018-10-08,Adult
-73.97,40.78,15I-PM-1012-01,PM,2018-10-12,Adult
-73.98,40.77,6B-PM-1017-05,PM,2018-10-17,Adult
-73.97,40.77,9I-AM-1014-03,AM,2018-10-14,Adult
-73.96,40.79,34G-PM-1006-01,PM,2018-10-06,Adult
-73.97,40.78,17D-AM-1008-03,AM,2018-10-08,Adult
-73.97,40.77,9I-PM-1010-05,PM,2018-10-10,Adult
-73.98,40.77,1B-PM-1019-10,PM,2018-10-19,Adult
-73.98,40.77,8A-PM-1014-03,PM,2018-10-14,Juvenile
-73.95,40.80,42E-PM-1012-05,PM,2018-10-12,Adult
-73.97,40.78,21F-AM-1018-04,AM,2018-10-18,Adult
-73.97,40.78,16H-PM-1014-05,PM,2018-10-14,Adult
-73.96,40.79,35C-AM-1007-04,AM,2018-10-07,Adult
-73.97,40.77,12F-AM-1020-05,AM,2018-10-20,Adult
-73.98,40.77,2F-PM-1014-09,PM,2018-10-14,Adult
-73.97,40.78,12D-AM-1013-01,AM,2018-10-13,Adult
-73.96,40.79,27I-PM-1020-04,PM,2018-10-20,Adult
-73.96,40.78,19H-AM-1010-01,AM,2018-10-10,
-73.96,40.80,38F-AM-1018-05,AM,2018-10-18,Adult
-73.98,40.77,2B-PM-1013-07,PM,2018-10-13,Adult
-73.97,40.77,4I-PM-1007-01,PM,2018-10-07,Adult
-73.98,40.77,4A-AM-1007-05,AM,2018-10-07,Adult
-73.98,40.77,2C-AM-1010-01,AM,2018-10-10,Adult
-73.97,40.78,20C-PM-1018-05,PM,2018-10-18,Juvenile
-73.97,40.78,16E-PM-1018-09,PM,2018-10-18,Juvenile
-73.96,40.79,31A-AM-1010-03,AM,2018-10-10,Adult
-73.95,40.79,37G-PM-1007-05,PM,2018-10-07,Adult
-73.97,40.77,9I-AM-1014-07,AM,2018-10-14,Adult
-73.97,40.78,18G-PM-1013-04,PM,2018-10-13,Adult
-73.96,40.79,33F-PM-1012-05,PM,2018-10-12,Adult
-73.98,40.77,5E-AM-1008-10,AM,2018-10-08,Adult
-73.96,40.80,40D-PM-1013-03,PM,2018-10-13,Adult
-73.96,40.80,40D-AM-1013-07,AM,2018-10-13,Adult
-73.96,40.79,31D-PM-1006-02,PM,2018-10-06,Adult
-73.97,40.77,11F-AM-1013-01,AM,2018-10-13,Adult
-73.96,40.80,40C-AM-1017-01,AM,2018-10-17,Adult
-73.97,40.78,16F-PM-1013-01,PM,2018-10-13,Adult
-73.97,40.77,12F-PM-1007-03,PM,2018-10-07,Adult
-73.97,40.78,13E-PM-1008-02,PM,2018-10-08,Adult
-73.96,40.79,37E-AM-1013-03,AM,2018-10-13,Adult
-73.97,40.77,12F-PM-1007-14,PM,2018-10-07,Adult
-73.97,40.78,19E-PM-1018-03,PM,2018-10-18,Adult
-73.98,40.77,5D-PM-1018-07,PM,2018-10-18,Adult
-73.97,40.78,15I-AM-1008-06,AM,2018-10-08,Adult
-73.97,40.77,4G-AM-1006-03,AM,2018-10-06,
-73.96,40.79,33D-AM-1017-08,AM,2018-10-17,Adult
-73.96,40.80,40C-PM-1006-07,PM,2018-10-06,Adult
-73.96,40.80,37A-PM-1013-02,PM,2018-10-13,Adult
-73.96,40.80,42D-AM-1014-01,AM,2018-10-14,Adult
-73.96,40.79,29D-AM-1014-05,AM,2018-10-14,Adult
-73.97,40.78,22C-PM-1006-03,PM,2018-10-06,Adult
-73.97,40.78,14D-PM-1019-08,PM,2018-10-19,Adult
-73.97,40.77,11I-AM-1012-01,AM,2018-10-12,Adult
-73.97,40.78,21A-AM-1019-02,AM,2018-10-19,Adult
-73.97,40.78,13D-PM-1018-01,PM,2018-10-18,Adult
-73.96,40.80,40D-AM-1013-05,AM,2018-10-13,Adult
-73.97,40.78,14D-PM-1019-06,PM,2018-10-19,Adult
-73.95,40.80,40G-PM-1013-04,PM,2018-10-13,Adult
-73.96,40.78,25I-AM-1012-03,AM,2018-10-12,Adult
-73.96,40.79,33D-AM-1017-06,AM,2018-10-17,Adult
-73.97,40.77,6E-AM-1014-01,AM,2018-10-14,Juvenile
-73.96,40.79,33C-PM-1007-02,PM,2018-10-07,Adult
-73.97,40.78,16D-AM-1007-05,AM,2018-10-07,Adult
-73.97,40.77,12F-PM-1007-07,PM,2018-10-07,Adult
-73.98,40.77,1B-AM-1012-03,AM,2018-10-12,Adult
-73.98,40.77,2B-PM-1013-02,PM,2018-10-13,Adult
-73.97,40.78,17B-PM-1012-03,PM,2018-10-12,Adult
-73.96,40.79,33E-PM-1012-08,PM,2018-10-12,Adult
-73.97,40.78,15G-PM-1019-10,PM,2018-10-19,Adult
-73.97,40.78,14A-AM-1014-02,AM,2018-10-14,Adult
-73.97,40.78,20F-PM-1007-07,PM,2018-10-07,Adult
-73.97,40.78,22A-AM-1008-04,AM,2018-10-08,Adult
-73.97,40.77,5I-AM-1010-04,AM,2018-10-10,Adult
-73.96,40.79,29C-AM-1007-01,AM,2018-10-07,Adult
-73.98,40.77,4C-AM-1006-01,AM,2018-10-06,Juvenile
-73.96,40.78,18I-PM-1007-02,PM,2018-10-07,Adult
-73.98,40.77,1D-AM-1006-08,AM,2018-10-06,Juvenile
-73.97,40.77,14I-AM-1013-01,AM,2018-10-13,Adult
-73.96,40.79,37E-AM-1013-02,AM,2018-10-13,
-73.96,40.79,31C-PM-1010-02,PM,2018-10-10,Adult
-73.98,40.77,4A-AM-1007-04,AM,2018-10-07,Adult
-73.97,40.77,9G-AM-1007-03,AM,2018-10-07,Adult
-73.96,40.79,29D-PM-1010-02,PM,2018-10-10,Adult
-73.97,40.78,14B-AM-1007-02,AM,2018-10-07,Adult
-73.95,40.79,36G-PM-1012-02,PM,2018-10-12,Adult
-73.96,40.80,39D-PM-1012-04,PM,2018-10-12,Juvenile
-73.98,40.77,3E-AM-1006-08,AM,2018-10-06,Adult
-73.97,40.77,3H-PM-1014-03,PM,2018-10-14,Adult
-73.96,40.79,32E-AM-1007-11,AM,2018-10-07,Adult
-73.97,40.78,14D-PM-1019-13,PM,2018-10-19,Adult
-73.95,40.80,41E-AM-1007-03,AM,2018-10-07,Adult
-73.97,40.78,21D-AM-1008-06,AM,2018-10-08,Adult
-73.97,40.78,16D-PM-1010-05,PM,2018-10-10,Adult
-73.96,40.79,30H-AM-1007-03,AM,2018-10-07,Adult
-73.96,40.80,40D-AM-1013-06,AM,2018-10-13,Adult
-73.96,40.79,37D-PM-1014-02,PM,2018-10-14,Adult
-73.95,40.80,42H-PM-1014-01,PM,2018-10-14,Adult
-73.98,40.77,3D-AM-1006-05,AM,2018-10-06,Adult
-73.97,40.77,12E-AM-1017-04,AM,2018-10-17,Adult
-73.96,40.80,38E-AM-1010-06,AM,2018-10-10,Adult
-73.98,40.77,6C-AM-1007-04,AM,2018-10-07,Adult
-73.98,40.77,2C-PM-1013-02,PM,2018-10-13,Adult
-73.96,40.79,33E-PM-1012-03,PM,2018-10-12,Adult
-73.96,40.80,38C-PM-1014-01,PM,2018-10-14,Adult
-73.95,40.79,35I-AM-1013-01,AM,2018-10-13,Adult
-73.97,40.77,8E-PM-1008-03,PM,2018-10-08,Adult
-73.97,40.77,10F-PM-1019-03,PM,2018-10-19,Juvenile
-73.96,40.78,21F-AM-1018-08,AM,2018-10-18,Adult
-73.97,40.77,7G-AM-1010-03,AM,2018-10-10,Adult
-73.95,40.79,37G-PM-1007-08,PM,2018-10-07,Adult
-73.95,40.79,33I-AM-1008-02,AM,2018-10-08,Adult
-73.98,40.77,9B-AM-1010-03,AM,2018-10-10,Adult
-73.98,40.77,1D-PM-1007-05,PM,2018-10-07,Adult
-73.96,40.79,31D-AM-1014-07,AM,2018-10-14,
-73.96,40.79,32I-AM-1013-03,AM,2018-10-13,Juvenile
-73.96,40.79,36E-AM-1013-02,AM,2018-10-13,Adult
-73.98,40.77,5B-AM-1008-04,AM,2018-10-08,Adult
-73.97,40.78,19A-PM-1013-04,PM,2018-10-13,Adult
-73.97,40.77,3I-PM-1013-08,PM,2018-10-13,Adult
-73.97,40.77,7F-AM-1008-07,AM,2018-10-08,Adult
-73.96,40.79,34D-AM-1008-03,AM,2018-10-08,Adult
-73.97,40.78,14E-AM-1008-15,AM,2018-10-08,Adult
-73.97,40.77,8H-PM-1014-04,PM,2018-10-14,Adult
-73.97,40.78,21D-AM-1008-04,AM,2018-10-08,Adult
-73.97,40.78,20D-AM-1007-02,AM,2018-10-07,Adult
-73.97,40.77,7I-PM-1013-06,PM,2018-10-13,Adult
-73.96,40.79,34B-AM-1013-01,AM,2018-10-13,Adult
-73.96,40.79,32C-AM-1014-06,AM,2018-10-14,Adult
-73.95,40.80,42E-PM-1012-04,PM,2018-10-12,Adult
-73.96,40.78,20G-PM-1013-01,PM,2018-10-13,Adult
-73.96,40.80,40A-PM-1014-04,PM,2018-10-14,Adult
-73.98,40.77,3D-AM-1006-02,AM,2018-10-06,Adult
-73.97,40.77,10H-AM-1014-06,AM,2018-10-14,
-73.97,40.78,17A-PM-1013-03,PM,2018-10-13,Adult
-73.96,40.79,28D-PM-1019-01,PM,2018-10-19,Adult
-73.97,40.78,16A-AM-1013-02,AM,2018-10-13,Adult
-73.96,40.80,41B-AM-1010-04,AM,2018-10-10,Adult
-73.96,40.80,41D-AM-1014-03,AM,2018-10-14,Adult
-73.98,40.77,1F-PM-1019-01,PM,2018-10-19,Adult
-73.96,40.80,38C-PM-1014-10,PM,2018-10-14,Juvenile
-73.97,40.77,3F-AM-1006-08,AM,2018-10-06,Juvenile
-73.96,40.80,38D-PM-1006-03,PM,2018-10-06,Adult
-73.98,40.77,4E-AM-1020-03,AM,2018-10-20,Adult
-73.97,40.78,22C-PM-1006-07,PM,2018-10-06,Adult
-73.97,40.78,17E-AM-1017-09,AM,2018-10-17,Adult
-73.96,40.78,22G-PM-1018-01,PM,2018-10-18,Adult
-73.96,40.80,38B-AM-1019-04,AM,2018-10-19,Adult
-73.97,40.78,19F-PM-1017-02,PM,2018-10-17,Adult
-73.98,40.77,3B-AM-1010-07,AM,2018-10-10,Adult
-73.98,40.77,9C-PM-1006-02,PM,2018-10-06,Adult
-73.96,40.79,31E-PM-1006-09,PM,2018-10-06,Adult
-73.98,40.77,4B-AM-1010-02,AM,2018-10-10,Juvenile
-73.97,40.78,19C-PM-1018-07,PM,2018-10-18,Juvenile
-73.98,40.77,8C-PM-1013-01,PM,2018-10-13,Adult
-73.96,40.79,33E-AM-1014-10,AM,2018-10-14,Juvenile
-73.97,40.77,11E-PM-1012-07,PM,2018-10-12,Adult
-73.97,40.77,12H-PM-1007-05,PM,2018-10-07,
-73.96,40.79,36F-PM-1012-05,PM,2018-10-12,Adult
-73.97,40.78,14A-PM-1014-02,PM,2018-10-14,Adult
-73.97,40.78,16E-AM-1014-10,AM,2018-10-14,Adult
-73.97,40.78,14H-PM-1012-04,PM,2018-10-12,Adult
-73.97,40.77,12E-AM-1017-01,AM,2018-10-17,Adult
-73.97,40.77,11I-PM-1012-07,PM,2018-10-12,Juvenile
-73.98,40.77,2E-PM-1014-01,PM,2018-10-14,Adult
-73.96,40.78,18H-AM-1018-01,AM,2018-10-18,Adult
-73.97,40.78,14H-PM-1012-06,PM,2018-10-12,Adult
-73.98,40.77,3D-PM-1010-04,PM,2018-10-10,Adult
-73.96,40.80,42A-PM-1014-01,PM,2018-10-14,Adult
-73.98,40.77,8B-PM-1012-05,PM,2018-10-12,Adult
-73.97,40.78,15G-AM-1008-02,AM,2018-10-08,Adult
-73.98,40.77,9B-AM-1010-09,AM,2018-10-10,Adult
-73.96,40.80,38C-AM-1019-02,AM,2018-10-19,Adult
-73.97,40.77,5F-PM-1007-02,PM,2018-10-07,Adult
-73.97,40.77,3H-AM-1008-04,AM,2018-10-08,Adult
-73.97,40.77,11E-PM-1012-06,PM,2018-10-12,Adult
-73.97,40.78,12C-PM-1017-01,PM,2018-10-17,Juvenile
-73.97,40.77,3H-PM-1014-04,PM,2018-10-14,Adult
-73.97,40.77,10H-PM-1007-02,PM,2018-10-07,Adult
-73.96,40.80,38D-AM-1017-01,AM,2018-10-17,
-73.97,40.78,23B-PM-1012-03,PM,2018-10-12,Adult
-73.97,40.77,11D-PM-1006-04,PM,2018-10-06,Adult
-73.97,40.77,11D-AM-1010-02,AM,2018-10-10,Adult
-73.97,40.77,8I-AM-1006-06,AM,2018-10-06,Adult
-73.97,40.78,14D-AM-1014-07,AM,2018-10-14,Adult
-73.98,40.77,1E-PM-1007-01,PM,2018-10-07,Adult
-73.98,40.77,6D-AM-1008-03,AM,2018-10-08,Juvenile
-73.97,40.78,14D-PM-1019-10,PM,2018-10-19,Adult
-73.95,40.80,40F-PM-1006-01,PM,2018-10-06,Adult
-73.97,40.78,17F-PM-1020-02,PM,2018-10-20,Adult
-73.97,40.77,11E-AM-1013-01,AM,2018-10-13,Adult
-73.97,40.78,18C-PM-1018-07,PM,2018-10-18,
-73.97,40.77,7F-AM-1008-04,AM,2018-10-08,Adult
-73.97,40.78,23C-PM-1014-04,PM,2018-10-14,Adult
-73.95,40.80,42F-AM-1019-01,AM,2018-10-19,Adult
-73.97,40.77,11D-AM-1010-04,AM,2018-10-10,Adult
-73.98,40.77,1D-AM-1006-05,AM,2018-10-06,Adult
-73.97,40.79,27B-PM-1006-01,PM,2018-10-06,Adult
-73.96,40.80,41C-PM-1007-03,PM,2018-10-07,Adult
-73.97,40.78,18F-PM-1008-02,PM,2018-10-08,Adult
-73.95,40.79,38G-PM-1020-11,PM,2018-10-20,Adult
-73.98,40.77,2B-PM-1013-04,PM,2018-10-13,Adult
-73.96,40.80,42C-AM-1007-01,AM,2018-10-07,Adult
-73.97,40.77,1G-AM-1006-01,AM,2018-10-06,Adult
-73.97,40.78,15B-PM-1017-02,PM,2018-10-17,Adult
-73.96,40.79,32A-PM-1013-04,PM,2018-10-13,Adult
-73.96,40.79,30B-AM-1007-12,AM,2018-10-07,Adult
-73.97,40.77,9E-AM-1008-04,AM,2018-10-08,Adult
-73.96,40.79,34C-AM-1007-02,AM,2018-10-07,Adult
-73.96,40.79,32A-PM-1013-06,PM,2018-10-13,Juvenile
-73.98,40.77,2C-PM-1013-06,PM,2018-10-13,Adult
-73.97,40.78,15D-AM-1007-01,AM,2018-10-07,Adult
-73.96,40.79,30H-AM-1007-01,AM,2018-10-07,Adult
-73.97,40.78,15C-AM-1010-02,AM,2018-10-10,Adult
-73.97,40.77,7H-PM-1006-07,PM,2018-10-06,Adult
-73.97,40.77,9H-AM-1006-06,AM,2018-10-06,Adult
-73.96,40.79,32E-PM-1017-02,PM,2018-10-17,Adult
-73.97,40.78,15F-AM-1007-05,AM,2018-10-07,Adult
-73.97,40.78,16F-PM-1013-04,PM,2018-10-13,Adult
-73.97,40.78,14G-AM-1012-04,AM,2018-10-12,Adult
-73.97,40.77,11D-PM-1006-02,PM,2018-10-06,Juvenile
-73.98,40.77,1B-AM-1012-08,AM,2018-10-12,Adult
-73.96,40.79,30H-AM-1007-02,AM,2018-10-07,Adult
-73.98,40.77,9A-AM-1013-01,AM,2018-10-13,Adult
-73.97,40.77,8F-PM-1012-07,PM,2018-10-12,Adult
-73.96,40.79,35B-PM-1013-03,PM,2018-10-13,Adult
-73.96,40.79,38F-AM-1018-06,AM,2018-10-18,Adult
-73.96,40.79,31I-PM-1019-01,PM,2018-10-19,Adult
-73.96,40.79,32E-PM-1017-11,PM,2018-10-17,Adult
-73.97,40.77,11F-AM-1013-03,AM,2018-10-13,Adult
-73.97,40.78,12A-PM-1013-01,PM,2018-10-13,Adult
-73.97,40.78,15C-AM-1010-03,AM,2018-10-10,Adult
-73.98,40.77,1F-PM-1019-02,PM,2018-10-19,Adult
-73.96,40.80,37C-AM-1012-01,AM,2018-10-12,Adult
-73.97,40.77,5F-PM-1007-01,PM,2018-10-07,Adult
-73.97,40.77,11H-PM-1013-04,PM,2018-10-13,Adult
-73.97,40.77,10F-PM-1019-09,PM,2018-10-19,Adult
-73.98,40.77,3B-AM-1010-06,AM,2018-10-10,Adult
-73.96,40.79,32H-AM-1010-01,AM,2018-10-10,Juvenile
-73.98,40.77,1A-PM-1014-01,PM,2018-10-14,Adult
-73.96,40.79,35C-AM-1007-03,AM,2018-10-07,Adult
-73.98,40.77,3A-AM-1012-01,AM,2018-10-12,Juvenile
-73.97,40.78,23B-PM-1012-04,PM,2018-10-12,Adult
-73.97,40.77,8F-PM-1012-02,PM,2018-10-12,Adult
-73.96,40.80,41B-AM-1010-03,AM,2018-10-10,Adult
-73.97,40.77,6F-PM-1008-03,PM,2018-10-08,Adult
-73.98,40.77,6A-PM-1012-02,PM,2018-10-12,Adult
-73.97,40.77,3H-AM-1008-06,AM,2018-10-08,Adult
-73.97,40.77,11F-PM-1006-03,PM,2018-10-06,Adult
-73.97,40.77,10G-AM-1006-03,AM,2018-10-06,Juvenile
-73.96,40.80,38C-PM-1014-02,PM,2018-10-14,Adult
-73.96,40.79,27I-PM-1020-03,PM,2018-10-20,Adult
-73.98,40.77,6B-PM-1017-02,PM,2018-10-17,Adult
-73.97,40.77,7G-AM-1010-09,AM,2018-10-10,Adult
-73.98,40.77,1D-PM-1007-07,PM,2018-10-07,Adult
-73.98,40.77,4C-AM-1006-03,AM,2018-10-06,Juvenile
-73.97,40.78,16G-AM-1010-04,AM,2018-10-10,Adult
-73.96,40.79,33E-PM-1012-02,PM,2018-10-12,Adult
-73.97,40.78,16G-AM-1010-01,AM,2018-10-10,Adult
-73.96,40.80,39E-AM-1018-03,AM,2018-10-18,Adult
-73.96,40.79,31E-PM-1006-04,PM,2018-10-06,Adult
-73.97,40.78,16A-AM-1013-01,AM,2018-10-13,Adult
-73.98,40.77,2F-PM-1014-06,PM,2018-10-14,Adult
-73.97,40.78,22B-AM-1013-03,AM,2018-10-13,Adult
-73.98,40.77,2A-PM-1019-03,PM,2018-10-19,Juvenile
-73.96,40.79,32E-AM-1007-03,AM,2018-10-07,Adult
-73.97,40.78,13E-AM-1017-10,AM,2018-10-17,Adult
-73.97,40.78,19D-PM-1008-01,PM,2018-10-08,Adult
-73.96,40.80,40A-PM-1014-03,PM,2018-10-14,Adult
-73.97,40.77,10E-PM-1007-01,PM,2018-10-07,Adult
-73.97,40.77,10I-AM-1010-01,AM,2018-10-10,Adult
-73.96,40.79,31F-PM-1007-02,PM,2018-10-07,Adult
-73.96,40.80,40A-AM-1010-01,AM,2018-10-10,Juvenile
-73.97,40.77,11H-PM-1013-02,PM,2018-10-13,Adult
-73.97,40.78,16E-PM-1018-03,PM,2018-10-18,Adult
-73.97,40.77,7E-PM-1013-01,PM,2018-10-13,Adult
-73.97,40.78,15F-AM-1007-01,AM,2018-10-07,Adult
-73.98,40.77,5A-AM-1006-04,AM,2018-10-06,Juvenile
-73.98,40.77,3B-AM-1010-02,AM,2018-10-10,Juvenile
-73.97,40.77,4H-AM-1006-03,AM,2018-10-06,Adult
-73.98,40.77,5E-PM-1012-03,PM,2018-10-12,Adult
-73.97,40.77,7F-AM-1008-01,AM,2018-10-08,Adult
-73.96,40.79,35F-PM-1012-02,PM,2018-10-12,Adult
-73.96,40.79,30C-PM-1008-01,PM,2018-10-08,Adult
-73.97,40.78,14I-PM-1018-02,PM,2018-10-18,Juvenile
-73.97,40.77,10G-AM-1006-08,AM,2018-10-06,Adult
-73.95,40.79,38F-PM-1013-06,PM,2018-10-13,Juvenile
-73.97,40.78,13C-AM-1010-01,AM,2018-10-10,Adult
-73.96,40.79,28I-PM-1007-01,PM,2018-10-07,Adult
-73.96,40.79,32C-PM-1013-08,PM,2018-10-13,Juvenile
-73.97,40.78,20B-PM-1013-01,PM,2018-10-13,Adult
-73.96,40.80,40B-PM-1014-05,PM,2018-10-14,Adult
-73.97,40.78,17F-AM-1007-01,AM,2018-10-07,Adult
-73.96,40.79,37D-PM-1014-03,PM,2018-10-14,Adult
-73.97,40.77,10G-PM-1017-04,PM,2018-10-17,Adult
-73.97,40.78,23C-PM-1014-01,PM,2018-10-14,Adult
-73.97,40.78,19E-PM-1018-02,PM,2018-10-18,Adult
-73.96,40.79,32C-PM-1013-10,PM,2018-10-13,Adult
-73.95,40.80,41G-AM-1013-01,AM,2018-10-13,Adult
-73.96,40.80,37C-AM-1012-04,AM,2018-10-12,Adult
-73.97,40.79,25B-PM-1007-02,PM,2018-10-07,Adult
-73.96,40.79,33D-AM-1017-04,AM,2018-10-17,Adult
-73.98,40.77,6D-AM-1008-04,AM,2018-10-08,Adult
-73.98,40.77,5C-PM-1010-01,PM,2018-10-10,Adult
-73.97,40.77,3H-AM-1008-03,AM,2018-10-08,Adult
-73.98,40.77,5D-AM-1020-03,AM,2018-10-20,Adult
-73.96,40.79,37E-PM-1006-07,PM,2018-10-06,Adult
-73.96,40.80,41B-AM-1010-08,AM,2018-10-10,Adult
-73.97,40.78,22A-AM-1008-01,AM,2018-10-08,Adult
-73.96,40.79,33G-PM-1006-02,PM,2018-10-06,Adult
-73.97,40.78,20B-PM-1013-02,PM,2018-10-13,Adult
